OTU_ID	taxonomy	I8S-S11-N01	I8S-S11-N03	I8S-S11-N05	I8S-S11-N08	I8S-S11-N11	I8S-S11-N12	I8S-S15-N01	I8S-S15-N03	I8S-S15-N05	I8S-S15-N08	I8S-S15-N11	I8S-S15-N12	I8S-S23-N01	I8S-S23-N03	I8S-S23-N05	I8S-S23-N08	I8S-S23-N11	I8S-S23-N12	I8S-S32-N01	I8S-S32-N03	I8S-S32-N05	I8S-S32-N08	I8S-S32-N11	I8S-S32-N12	I8S-S38-N01	I8S-S38-N03	I8S-S38-N05	I8S-S38-N08	I8S-S38-N11	I8S-S45-N23	I8S-S45-N25	I8S-S45-N29	I8S-S45-N32	I8S-S45-N33	I8S-S45-N35	I8S-S48-N01	I8S-S48-N03	I8S-S48-N05	I8S-S48-N08	I8S-S48-N11	I8S-S48-N12	I8S-S60-N01	I8S-S60-N03	I8S-S60-N05	I8S-S60-N08	I8S-S60-N11	I8S-S60-N12	I8S-S70-N01	I8S-S70-N03	I8S-S70-N05	I8S-S70-N08	I8S-S70-N11	I8S-S70-N12	I8S-S88-N01	I8S-S88-N03	I8S-S88-N05	I8S-S88-N08	I8S-S88-N11	I8S-S88-N12	I9N-S101-N01	I9N-S101-N03	I9N-S101-N06	I9N-S101-N08	I9N-S101-N10	I9N-S107-N01	I9N-S107-N03	I9N-S107-N06	I9N-S107-N08	I9N-S107-N10	I9N-S107-N12	I9N-S113-N01	I9N-S113-N03	I9N-S113-N06	I9N-S113-N08	I9N-S113-N10	I9N-S113-N12	I9N-S117-N01	I9N-S117-N03	I9N-S117-N08	I9N-S117-N10	I9N-S117-N12	I9N-S125-N01	I9N-S125-N03	I9N-S125-N06	I9N-S125-N08	I9N-S125-N10	I9N-S125-N12	I9N-S135-N01	I9N-S135-N03	I9N-S135-N06	I9N-S135-N08	I9N-S135-N10	I9N-S135-N12	I9N-S145-N01	I9N-S145-N03	I9N-S145-N06	I9N-S145-N08	I9N-S145-N10	I9N-S145-N12	I9N-S162-N01	I9N-S162-N03	I9N-S162-N08	I9N-S162-N10	I9N-S162-N12	I9N-S193-N01	I9N-S193-N03	I9N-S193-N06	I9N-S193-N08	I9N-S193-N10	I9N-S193-N12	I9N-S199-N01	I9N-S199-N03	I9N-S199-N06	I9N-S199-N08	I9N-S199-N10	I9N-S199-N12	I9N-S91-N01	I9N-S91-N03	I9N-S91-N06	I9N-S91-N08	I9N-S91-N10	I9N-S91-N12	I9N-S95-N01	I9N-S95-N03	I9N-S95-N06	I9N-S95-N08	I9N-S95-N12
323572882631512090261f43e9513c6f	Eukaryota:plas; Hacrobia:plas; Haptophyta:plas; Prymnesiophyceae:plas; Phaeocystales:plas; Phaeocystaceae:plas; Phaeocystis:plas; Phaeocystis_sp.:plas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00031566670859071	0.0	0.0	0.0	0.0	0.0	8.730867549165741e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f75f2f42742aebaa42d9d7a3716cfb06	Eukaryota:plas; Hacrobia:plas; Haptophyta:plas; Prymnesiophyceae:plas; Phaeocystales:plas; Phaeocystaceae:plas; Phaeocystis:plas; Phaeocystis_sp.:plas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.133112507117061e-05	7.48229433402372e-05	0.0	0.0	0.0	0.0	0.000174832138720376	0.000315297594714849	0.0	0.0	0.0	0.0	0.000182327498030303	0.00012586694944404	0.0	0.0	0.0	9.212921325779059e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.624068106813721e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00021762651318985802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f12861b9984dee7934d33ad5ed20adb5	Eukaryota:plas; Archaeplastida:plas; Chlorophyta:plas; Mamiellophyceae:plas; Mamiellales:plas; Bathycoccaceae:plas; Ostreococcus:plas; Ostreococcus_tauri:plas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000314646900823006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0bd4691038d87145818f267ed227d5ed	Eukaryota:plas; Stramenopiles:plas; Ochrophyta:plas; Bacillariophyta:plas; Bacillariophyta_X:plas; Radial-centric-basal-Coscinodiscophyceae:plas; Rhizosolenia:plas; Rhizosolenia_setigera:plas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.39765137979045e-05	0.0	0.0	0.000312561425194806	0.000271098044956395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00014434983272338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4aa336ab7c1a5c8ea018fc0811cf1266	Eukaryota:plas; Hacrobia:plas; Haptophyta:plas; Prymnesiophyceae:plas; Phaeocystales:plas; Phaeocystaceae:plas; Phaeocystis:plas; Phaeocystis_sp.:plas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00026901730271274905	0.0	0.0	0.0	0.0	5.02930175298392e-05	6.37164709705102e-05	0.0	0.0	0.0	0.0	6.74888172817647e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000307954040714436	0.0
fcae2483067c8ecf077f5964023eb23c	Eukaryota:plas; Hacrobia:plas; Haptophyta:plas; Prymnesiophyceae:plas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000114499457105121	0.000120011891833479	0.000306024136046765	0.0	0.0	0.0	9.134993924407621e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9f76322b5ba495dd2817ccae3eb0d69c	Eukaryota:plas; Stramenopiles:plas; Ochrophyta:plas; Bacillariophyta:plas; Bacillariophyta_X:plas	0.0	0.0	5.0026390962985705e-05	0.0	7.02700461581679e-05	0.000101873749851899	0.0	0.0	0.0	0.0	7.26147281112181e-05	8.539659823738509e-05	0.0	0.0	0.0	5.817475893436229e-05	9.72703246010735e-05	4.3529241987224105e-05	0.0	0.0	0.0	0.000103036222687878	0.00018466035918796202	0.000125551671897448	0.0	0.0	0.000305581423118744	0.000198203997791529	0.000285447361834828	0.0	0.0	0.0	0.0	3.7570444665675497e-06	2.68387116912162e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30e4fea25a073aae1bf5383469362989	Eukaryota:plas; Stramenopiles:plas; Ochrophyta:plas; Dictyochophyceae:plas; Dictyochophyceae_X:plas; Florenciellales:plas; Florenciella:plas; Florenciella_parvula:plas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000161903125974429	0.000131228255825654	0.0	0.0	4.44376065729633e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.197988390464301e-05	0.0	0.0	0.0	0.0	0.0	9.49439103795456e-05	0.0	0.0	0.0	0.0	0.0	0.000303705631974363	0.0	0.0	0.0	0.0	0.0	0.000219299355119065	0.0	0.0	0.0	0.0	0.0	3.80528442888092e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.558677654802299e-05	0.0	0.0
c7f9fe4ddcbea995e0a0f013e7f6947a	Eukaryota:plas; Archaeplastida:plas; Chlorophyta:plas; Mamiellophyceae:plas; Mamiellales:plas; Bathycoccaceae:plas; Ostreococcus:plas; Ostreococcus_tauri:plas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000303580743012795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
590223da2d57bb7d5519a88bf839eeb6	Eukaryota:plas; Stramenopiles:plas; Ochrophyta:plas; Dictyochophyceae:plas; Dictyochophyceae_X:plas; Dictyochophyceae_XX:plas; Dictyochophyceae_XXX:plas; Dictyochophyceae_XXX_sp.:plas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000249928244763018	0.00030316135409383903	0.0	0.0	0.0	0.0	0.000186838273200979	0.0	0.0	0.0	0.0	4.88415780653781e-05	0.0	0.0	0.0	0.0	7.28536167635842e-05	6.70363460080237e-05	9.176398711538521e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
98a1d96135d73db05a1e119fc6b98683	Eukaryota:plas; Hacrobia:plas; Haptophyta:plas; Prymnesiophyceae:plas; Phaeocystales:plas; Phaeocystaceae:plas; Phaeocystis:plas; Phaeocystis_sp.:plas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.32496002780043e-05	0.0	0.0	0.0	0.0	0.0	5.36774233824324e-06	0.0	0.0	0.0	0.0	0.0	1.4117536479290002e-06	0.0	0.0	0.0	0.0	0.00021187284607638798	0.000157648797357425	0.0	0.0	0.0	0.0	2.60467854329005e-05	6.45471535610464e-05	0.0	0.0	0.0	3.6851685303116206e-05	2.9951224790595397e-05	2.64917656564104e-05	0.0	0.0	0.0	1.15848129037291e-05	2.25420966410447e-05	0.0	0.0	0.0	0.0	2.0531898948846e-05	0.0	0.0	0.0	0.0	0.0	3.38530131628668e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00030182167751217003	0.000111871120360619	0.0	0.0	0.0	7.30997850396883e-05	2.2776176215215e-05	6.02074579356021e-05	0.0	0.0	0.0	0.0	5.9033810911420995e-05	0.0	0.0	0.0	0.0	0.0	8.64990999652904e-05	0.0	0.0	0.0	0.0	0.000122790534062787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.59329718496367e-05	7.097170440144251e-05
0ef73da1cacd0220354a909c5d6e20f6	Eukaryota:plas; Stramenopiles:plas; Ochrophyta:plas; Bacillariophyta:plas; Bacillariophyta_X:plas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.24303458306657e-05	0.0	0.0	0.0	0.0	0.0	0.00011381867097038899	0.00012437080975374198	0.0	0.0	0.0	0.0	0.000119827775548977	0.0	0.0	4.43087106594223e-05	0.0	0.000258375822561362	0.000128174279012386	0.00020238716200853002	0.0	0.0	0.0	2.29802815053113e-05	6.28356479946958e-05	0.000240903540766594	0.0	0.0	0.0	0.0	4.44955213285059e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.07977427630486e-05	0.0	0.0	0.0	0.0	0.0	0.000300154638820146	0.0	0.0	0.0	2.8097076261665198e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5200391a8ec57d9e6874827539acaa93	Eukaryota:plas; Stramenopiles:plas; Ochrophyta:plas; Bacillariophyta:plas; Bacillariophyta_X:plas; Polar-centric-Mediophyceae:plas; Thalassiosira:plas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000299073317695569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
80dc946a01370f529b617e07f938d10a	Eukaryota:plas; Hacrobia:plas; Haptophyta:plas; Prymnesiophyceae:plas; Phaeocystales:plas; Phaeocystaceae:plas; Phaeocystis:plas; Phaeocystis_sp.:plas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000298498650955241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.33306103683581e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8a30c6d5ded28a7015fa2e0fd7412074	Eukaryota:plas; Stramenopiles:plas; Ochrophyta:plas; Bacillariophyta:plas; Bacillariophyta_X:plas; Bacillariophyta_XX:plas; Bacillariophyta_XXX:plas; Bacillariophyta_XXX_sp.:plas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00019837045044119298	0.0	0.0	0.0	0.0	6.501768000467901e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.86745969545794e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.96962039989294e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000298081158486058
36b88c5ee790462e6f33e69dce30c49e	Eukaryota:plas; Archaeplastida:plas; Chlorophyta:plas; Mamiellophyceae:plas; Mamiellales:plas; Mamiellaceae:plas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.00435845195719e-05	5.51202461988797e-05	0.0	0.0	0.0	0.0	0.00029755724991267004	0.0	0.0	0.0	8.54713105584702e-05	0.000161552912062405	0.000147612914301689	0.0	0.0	0.0	0.0	3.56576308553317e-05	5.92936532130181e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d42736d14f9eaa960c11152cd04b0d43	Eukaryota:plas; Stramenopiles:plas; Ochrophyta:plas; Pelagophyceae:plas; Sarcinochrysidales:plas; Sarcinochrysidaceae:plas; Sarcinochrysidaceae_X:plas; Sarcinochrysidaceae_X_sp.:plas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00024544753074447	0.0	0.0	0.0	0.0	0.0	0.000137132341087211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000204650544492926	0.0	0.0	0.0	0.0	0.0	0.00029690231609707797	0.0	0.0	0.0	0.0	0.0	0.00012002745244782399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2332a955ae5aa706a6806234a01df90a	Eukaryota:plas; Hacrobia:plas; Haptophyta:plas; Prymnesiophyceae:plas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000296806512858836	0.000276438730419527	0.0	0.0	0.0	0.0	0.000158319880997673	0.000101646262650888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f8aed3b73db9389be33a58ed0d2847bd	Eukaryota:plas; Stramenopiles:plas; Ochrophyta:plas; Bacillariophyta:plas; Bacillariophyta_X:plas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00023706052707847598	0.000296750677378681	0.0	0.0	0.0	6.95999537097723e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
